"City","Date","PM2.5","PM10","NO","NO2","NH3","CO","SO2","O3","AQI","AQI_Bucket","Latitude","Longitude","Year"
"Pista Silla","27-05-2019",12,19,18,31,4.67326007326007,0.2,5,51,170,"Moderate",39.391235,-0.39327,2019
"Pista Silla","28-05-2019",12,21,15,38,4.67326007326007,0.1,6,38,162.5,"Moderate",39.391235,-0.39327,2019
"Pista Silla","29-05-2019",4,11,13,27,4.67326007326007,0.4,5,51,138.75,"Moderate",39.391235,-0.39327,2019
"Pista Silla","30-05-2019",9,20,16,34,4.67326007326007,0.3,6,41,157.5,"Moderate",39.391235,-0.39327,2019
"Pista Silla","31-05-2019",10,22,22,39,4.67326007326007,0.2,7,43,178.75,"Moderate",39.391235,-0.39327,2019
"Pista Silla","1-06-2019",19,40,37,47,4.67326007326007,0.2,5,17,206.25,"Poor",39.391235,-0.39327,2019
"Pista Silla","2-06-2019",20,38,41,56,4.67326007326007,0.1,5,18,222.5,"Poor",39.391235,-0.39327,2019
"Pista Silla","3-06-2019",25,44,19,36,4.67326007326007,0.1,5,39,210,"Poor",39.391235,-0.39327,2019
"Pista Silla","4-06-2019",1,3,4,11,4.67326007326007,0.3,4,81,130,"Moderate",39.391235,-0.39327,2019
"Pista Silla","5-06-2019",10,19,16,26,4.67326007326007,0.1,5,57,166.25,"Moderate",39.391235,-0.39327,2019
"Pista Silla","6-06-2019",8,17,12,26,4.67326007326007,0.1,5,56,155,"Moderate",39.391235,-0.39327,2019
"Pista Silla","7-06-2019",11.793811911459,19.2751281479831,7,23,4.67326007326007,0.1,4,44,97.5,"Satisfactory",39.391235,-0.39327,2019
"Pista Silla","8-06-2019",23,39,7,16,4.67326007326007,0.1,5,52,177.5,"Moderate",39.391235,-0.39327,2019
"Pista Silla","9-06-2019",7,15,10,19,4.67326007326007,0.2,4,54,136.25,"Moderate",39.391235,-0.39327,2019
"Pista Silla","10-06-2019",12,19,6,17,4.67326007326007,0.1,4,61,148.75,"Moderate",39.391235,-0.39327,2019
"Pista Silla","11-06-2019",4,20,26,30,4.67326007326007,0.5,8,30,147.5,"Moderate",39.391235,-0.39327,2019
"Pista Silla","12-06-2019",11,15,30,34,4.67326007326007,0.2,6,20,145,"Moderate",39.391235,-0.39327,2019
"Pista Silla","13-06-2019",6,13,6,16,4.67326007326007,0.1,5,67,141.25,"Moderate",39.391235,-0.39327,2019
"Pista Silla","14-06-2019",12,25,11,35,4.67326007326007,0.2,5,55,178.75,"Moderate",39.391235,-0.39327,2019
"Pista Silla","15-06-2019",7,20,5,15,4.67326007326007,0.3,4,78,161.25,"Moderate",39.391235,-0.39327,2019
"Pista Silla","16-06-2019",13,19,4,17,4.67326007326007,0.1,4,65,152.5,"Moderate",39.391235,-0.39327,2019
"Pista Silla","17-06-2019",13,23,13,24,4.67326007326007,0.1,5,56,167.5,"Moderate",39.391235,-0.39327,2019
"Pista Silla","18-06-2019",11,18,16,27,4.67326007326007,0.1,6,55,166.25,"Moderate",39.391235,-0.39327,2019
"Pista Silla","19-06-2019",12,20,13,28,4.67326007326007,0.1,5,60,172.5,"Moderate",39.391235,-0.39327,2019
"Pista Silla","20-06-2019",17,24,9,17,4.67326007326007,0.1,4,64,168.75,"Moderate",39.391235,-0.39327,2019
"Pista Silla","21-06-2019",11,17,9,21,4.67326007326007,0.1,5,63,157.5,"Moderate",39.391235,-0.39327,2019
"Pista Silla","22-06-2019",11,15,7,22,4.67326007326007,0.1,4,57,145,"Moderate",39.391235,-0.39327,2019
"Pista Silla","23-06-2019",11,16,5,15,4.67326007326007,0.1,4,60,138.75,"Moderate",39.391235,-0.39327,2019
"Pista Silla","24-06-2019",9,16,3,10,4.67326007326007,0.1,4,67,136.25,"Moderate",39.391235,-0.39327,2019
"Pista Silla","25-06-2019",16,26,10,20,4.67326007326007,0.1,4,51,158.75,"Moderate",39.391235,-0.39327,2019
"Pista Silla","26-06-2019",11.793811911459,19.2751281479831,5,13,4.67326007326007,0.1,4,69,113.75,"Moderate",39.391235,-0.39327,2019
"Pista Silla","27-06-2019",11.793811911459,19.2751281479831,12,42,4.67326007326007,0.1,5,54,141.25,"Moderate",39.391235,-0.39327,2019
"Pista Silla","28-06-2019",11.793811911459,19.2751281479831,17,53,4.67326007326007,0.1,4,43,146.25,"Moderate",39.391235,-0.39327,2019
"Pista Silla","29-06-2019",11.793811911459,19.2751281479831,7,36,4.67326007326007,0.2,5,57,131.25,"Moderate",39.391235,-0.39327,2019
"Pista Silla","30-06-2019",11.793811911459,19.2751281479831,5,32,4.67326007326007,0.2,5,57,123.75,"Moderate",39.391235,-0.39327,2019
"Pista Silla","1-07-2019",18,40,82,67,4.67326007326007,0.3,9,12,285,"Poor",39.391235,-0.39327,2019
"Pista Silla","2-07-2019",19,35,40,51,4.67326007326007,0.1,5,19,211.25,"Poor",39.391235,-0.39327,2019
"Pista Silla","3-07-2019",4,12,12,26,4.67326007326007,0.4,5,60,148.75,"Moderate",39.391235,-0.39327,2019
"Pista Silla","4-07-2019",1,2,3,9,4.67326007326007,0.4,4,86,131.25,"Moderate",39.391235,-0.39327,2019
"Pista Silla","5-07-2019",24,34,16,27,4.67326007326007,0.1,5,59,206.25,"Poor",39.391235,-0.39327,2019
"Pista Silla","6-07-2019",8,21,8,19,4.67326007326007,0.2,4,66,157.5,"Moderate",39.391235,-0.39327,2019
"Pista Silla","7-07-2019",11.793811911459,19.2751281479831,5,21,4.67326007326007,0.1,4,44,92.5,"Satisfactory",39.391235,-0.39327,2019
"Pista Silla","8-07-2019",32,50,8,23,4.67326007326007,0.1,3.78532608695652,42,193.75,"Moderate",39.391235,-0.39327,2019
"Pista Silla","9-07-2019",9,17,6,14,4.67326007326007,0.1,4,68,147.5,"Moderate",39.391235,-0.39327,2019
"Pista Silla","10-07-2019",18,36,21,33,4.67326007326007,0.2,5,28,176.25,"Moderate",39.391235,-0.39327,2019
"Pista Silla","11-07-2019",3,11,10,17,4.67326007326007,0.3,5,41,108.75,"Moderate",39.391235,-0.39327,2019
"Pista Silla","12-07-2019",13,18,39,35,4.67326007326007,0.3,5,14,155,"Moderate",39.391235,-0.39327,2019
"Pista Silla","13-07-2019",11.793811911459,19.2751281479831,4,14,4.67326007326007,0.1,4,68,112.5,"Moderate",39.391235,-0.39327,2019
"Pista Silla","14-07-2019",11.793811911459,19.2751281479831,4,13,4.67326007326007,0.1,4,61,102.5,"Moderate",39.391235,-0.39327,2019
"Pista Silla","15-07-2019",11.793811911459,19.2751281479831,12,29,4.67326007326007,0.1,4,51,120,"Moderate",39.391235,-0.39327,2019
"Pista Silla","16-07-2019",11.793811911459,19.2751281479831,10,21,4.67326007326007,0.1,4,60,118.75,"Moderate",39.391235,-0.39327,2019
"Pista Silla","17-07-2019",11.793811911459,19.2751281479831,10,23,4.67326007326007,0.1,4,65,127.5,"Moderate",39.391235,-0.39327,2019
"Pista Silla","18-07-2019",11.793811911459,19.2751281479831,11,27,4.67326007326007,0.1,4,58,125,"Moderate",39.391235,-0.39327,2019
"Pista Silla","19-07-2019",11.793811911459,19.2751281479831,9,22,4.67326007326007,0.1,4,57,115,"Moderate",39.391235,-0.39327,2019
"Pista Silla","20-07-2019",13,22,5,15,4.67326007326007,0.1,4,63,152.5,"Moderate",39.391235,-0.39327,2019
"Pista Silla","21-07-2019",13,21,4,7,4.67326007326007,0.1,4,60,136.25,"Moderate",39.391235,-0.39327,2019
"Pista Silla","22-07-2019",14,26,13,35,4.67326007326007,0.1,4,43,168.75,"Moderate",39.391235,-0.39327,2019
"Pista Silla","23-07-2019",14,30,14,42,4.67326007326007,0.2,5,38,178.75,"Moderate",39.391235,-0.39327,2019
"Pista Silla","24-07-2019",16,34,19,44,4.67326007326007,0.2,6,41,200,"Moderate",39.391235,-0.39327,2019
"Pista Silla","25-07-2019",15,28,12,31,4.67326007326007,0.1,4,54,180,"Moderate",39.391235,-0.39327,2019
"Pista Silla","26-07-2019",17,32,12,28,4.67326007326007,0.1,4,46,173.75,"Moderate",39.391235,-0.39327,2019
"Pista Silla","27-07-2019",17,51,4,12,4.67326007326007,0.140360404838312,4,51,173.75,"Moderate",39.391235,-0.39327,2019
"Pista Silla","28-07-2019",3,9,5,8,4.67326007326007,0.140360404838312,4,51,100,"Satisfactory",39.391235,-0.39327,2019
"Pista Silla","29-07-2019",10,24,12,25,4.67326007326007,0.1,5,43,148.75,"Moderate",39.391235,-0.39327,2019
"Pista Silla","30-07-2019",10,20,7,13,4.67326007326007,0.1,4,49,128.75,"Moderate",39.391235,-0.39327,2019
"Pista Silla","31-07-2019",11,22,6,12,4.67326007326007,0.1,4,51,132.5,"Moderate",39.391235,-0.39327,2019
"Pista Silla","1-08-2019",23,39,58,60,4.67326007326007,0.140360404838312,6,12,247.5,"Poor",39.391235,-0.39327,2019
"Pista Silla","2-08-2019",11.793811911459,19.2751281479831,35,54,4.67326007326007,0.2,5,22,145,"Moderate",39.391235,-0.39327,2019
"Pista Silla","3-08-2019",11,23,26,52,4.67326007326007,0.5,7,40,198.75,"Moderate",39.391235,-0.39327,2019
"Pista Silla","4-08-2019",2,6,9,18,4.67326007326007,0.2,5,64,130,"Moderate",39.391235,-0.39327,2019
"Pista Silla","5-08-2019",12,30,8,13,4.67326007326007,0.1,4,48,143.75,"Moderate",39.391235,-0.39327,2019
"Pista Silla","6-08-2019",9,24,3,9,4.67326007326007,0.1,5,71,151.25,"Moderate",39.391235,-0.39327,2019
"Pista Silla","7-08-2019",11.793811911459,19.2751281479831,12,25,4.67326007326007,0.1,4,40,101.25,"Moderate",39.391235,-0.39327,2019
"Pista Silla","8-08-2019",21,38,11,24,4.67326007326007,0.1,3.78532608695652,42,170,"Moderate",39.391235,-0.39327,2019
"Pista Silla","9-08-2019",10,17,5,13,4.67326007326007,0.1,4,62,138.75,"Moderate",39.391235,-0.39327,2019
"Pista Silla","10-08-2019",13,29,21,32,4.67326007326007,0.1,5,39,173.75,"Moderate",39.391235,-0.39327,2019
"Pista Silla","11-08-2019",2,10,9,17,4.67326007326007,0.4,5,46,111.25,"Moderate",39.391235,-0.39327,2019
"Pista Silla","12-08-2019",9,11,15,19,4.67326007326007,0.2,4,20,97.5,"Satisfactory",39.391235,-0.39327,2019
"Pista Silla","13-08-2019",8,21,6,16,4.67326007326007,0.1,4,46,126.25,"Moderate",39.391235,-0.39327,2019
"Pista Silla","14-08-2019",13,23,7,16,4.67326007326007,0.1,4,48,138.75,"Moderate",39.391235,-0.39327,2019
"Pista Silla","15-08-2019",13,21,4,8,4.67326007326007,0.1,4,50,125,"Moderate",39.391235,-0.39327,2019
"Pista Silla","16-08-2019",12,18,5,9,4.67326007326007,0.1,5,49,122.5,"Moderate",39.391235,-0.39327,2019
"Pista Silla","17-08-2019",12,17,4,8,4.67326007326007,0.1,4,42,108.75,"Moderate",39.391235,-0.39327,2019
"Pista Silla","18-08-2019",13,18,4,5,4.67326007326007,0.1,4,40,105,"Moderate",39.391235,-0.39327,2019
"Pista Silla","19-08-2019",14,21,4,7,4.67326007326007,0.1,4,42,115,"Moderate",39.391235,-0.39327,2019
"Pista Silla","20-08-2019",12,28,3,6,4.67326007326007,0.1,4,56,136.25,"Moderate",39.391235,-0.39327,2019
"Pista Silla","21-08-2019",8,16,8,18,4.67326007326007,0.1,4,57,138.75,"Moderate",39.391235,-0.39327,2019
"Pista Silla","22-08-2019",8,14,9,22,4.67326007326007,0.1,4,57,142.5,"Moderate",39.391235,-0.39327,2019
"Pista Silla","23-08-2019",10,20,8,25,4.67326007326007,0.1,4,65,165,"Moderate",39.391235,-0.39327,2019
"Pista Silla","24-08-2019",13,19,6,21,4.67326007326007,0.1,4,64,158.75,"Moderate",39.391235,-0.39327,2019
"Pista Silla","25-08-2019",16,20,5,13,4.67326007326007,0.1,4,65,153.75,"Moderate",39.391235,-0.39327,2019
"Pista Silla","26-08-2019",18,25,7,16,4.67326007326007,0.1,5,75,182.5,"Moderate",39.391235,-0.39327,2019
"Pista Silla","27-08-2019",10,15,7,19,4.67326007326007,0.1,4,62,146.25,"Moderate",39.391235,-0.39327,2019
"Pista Silla","28-08-2019",11,18,12,29,4.67326007326007,0.1,4,51,156.25,"Moderate",39.391235,-0.39327,2019
"Pista Silla","29-08-2019",14,23,15,31,4.67326007326007,0.1,5,53,176.25,"Moderate",39.391235,-0.39327,2019
"Pista Silla","30-08-2019",15,25,12,32,4.67326007326007,0.1,5,52,176.25,"Moderate",39.391235,-0.39327,2019
"Pista Silla","31-08-2019",14,23,9,30,4.67326007326007,0.1,5,56,171.25,"Moderate",39.391235,-0.39327,2019
"Pista Silla","1-09-2019",16,38,37,41,4.67326007326007,0.140360404838312,4,27,203.75,"Poor",39.391235,-0.39327,2019
"Pista Silla","2-09-2019",11.793811911459,19.2751281479831,24,45,4.67326007326007,0.2,5,28,127.5,"Moderate",39.391235,-0.39327,2019
"Pista Silla","3-09-2019",18,31,14,44,4.67326007326007,0.5,6,50,203.75,"Poor",39.391235,-0.39327,2019
"Pista Silla","4-09-2019",3,9,6,16,4.67326007326007,0.3,4,75,141.25,"Moderate",39.391235,-0.39327,2019
"Pista Silla","5-09-2019",3,10,8,16,4.67326007326007,0.2,4,52,116.25,"Moderate",39.391235,-0.39327,2019
"Pista Silla","6-09-2019",8,17,5,18,4.67326007326007,0.2,5,64,146.25,"Moderate",39.391235,-0.39327,2019
"Pista Silla","7-09-2019",11.793811911459,19.2751281479831,8,26,4.67326007326007,0.1,5,56,118.75,"Moderate",39.391235,-0.39327,2019
"Pista Silla","8-09-2019",12,45,15,35,4.67326007326007,0.2,6,32,181.25,"Moderate",39.391235,-0.39327,2019
